Layer,Weights
conv2d_2,0.09390393
conv2d_2,-0.038377766
conv2d_2,0.066525705
conv2d_2,-0.048857786
conv2d_2,-0.0387222
conv2d_2,-0.0857438
conv2d_2,0.02604364
conv2d_2,0.08505569
conv2d_2,0.02588234
conv2d_2,-0.068721496
conv2d_2,0.05857962
conv2d_2,0.089430444
conv2d_2,0.009462086
conv2d_2,0.061542585
conv2d_2,0.017837876
conv2d_2,0.059909306
conv2d_2,-0.07429309
conv2d_2,-0.024179397
conv2d_2,-0.08699226
conv2d_2,0.03614675
conv2d_2,0.021834768
conv2d_2,0.043213934
conv2d_2,0.09078414
conv2d_2,0.021293415
conv2d_2,0.0042799083
conv2d_2,-0.055733718
conv2d_2,-0.060910787
conv2d_2,0.06576592
conv2d_2,-0.0719679
conv2d_2,-0.040424094
conv2d_2,0.085184805
conv2d_2,-0.017601678
conv2d_2,0.02746641
conv2d_2,-0.069326185
conv2d_2,0.0008048006
conv2d_2,-0.12479032
conv2d_2,-0.078824796
conv2d_2,0.041118015
conv2d_2,0.010886471
conv2d_2,-0.054261617
conv2d_2,0.021194033
conv2d_2,0.077533334
conv2d_2,0.047721636
conv2d_2,0.02931301
conv2d_2,-0.09247636
conv2d_2,0.045482703
conv2d_2,0.029398164
conv2d_2,0.10816537
conv2d_2,0.037380874
conv2d_2,0.09217436
conv2d_2,0.101522274
conv2d_2,-0.048798695
conv2d_2,0.040905472
conv2d_2,0.095240705
conv2d_2,0.053845454
conv2d_2,-0.080514625
conv2d_2,-0.0027939049
conv2d_2,-0.08131086
conv2d_2,-0.08864408
conv2d_2,0.104237564
conv2d_2,0.12754166
conv2d_2,-0.0072226236
conv2d_2,-0.0019407303
conv2d_2,0.07453248
conv2d_2,0.069165364
conv2d_2,0.083513774
conv2d_2,0.09684242
conv2d_2,-0.002420136
conv2d_2,0.0015276745
conv2d_2,-0.1354382
conv2d_2,-0.057209022
conv2d_2,-0.0017903903
conv2d_2,-0.059840206
conv2d_2,-0.17885873
conv2d_2,-0.09792206
conv2d_2,-0.023884973
conv2d_2,-0.12536283
conv2d_2,0.09533231
conv2d_2,-0.140847
conv2d_2,-0.16121131
conv2d_2,-0.15484212
conv2d_2,-0.026420701
conv2d_2,-0.0042576664
conv2d_2,0.069808386
conv2d_2,0.047490332
conv2d_2,-0.034907874
conv2d_2,0.012272845
conv2d_2,0.12766008
conv2d_2,-0.08010026
conv2d_2,-0.09222654
conv2d_2,0.01324005
conv2d_2,-0.07094796
conv2d_2,-0.115980454
conv2d_2,-0.013850309
conv2d_2,0.017365078
conv2d_2,0.08714391
conv2d_2,0.07828185
conv2d_2,0.043329317
conv2d_2,-0.07864843
conv2d_2,-0.05012362
conv2d_2,-0.015978316
conv2d_2,-0.11457595
conv2d_2,-0.087438606
conv2d_2,-0.07927173
conv2d_2,-0.02880746
conv2d_2,0.017941767
conv2d_2,0.094012514
conv2d_2,-0.037184067
conv2d_2,0.112089
conv2d_2,-0.26508674
conv2d_2,0.10404746
conv2d_2,-0.03690123
conv2d_2,0.007954674
conv2d_2,0.13830973
conv2d_2,-0.075247824
conv2d_2,0.0710626
conv2d_2,-0.22015023
conv2d_2,-0.07450042
conv2d_2,-0.06286675
conv2d_2,0.04182517
conv2d_2,0.053742476
conv2d_2,0.028347362
conv2d_2,-0.06782796
conv2d_2,0.053917598
conv2d_2,0.050668288
conv2d_2,-0.0010308765
conv2d_2,0.17905669
conv2d_2,0.053088114
conv2d_2,0.052010395
conv2d_2,0.18208355
conv2d_2,0.04764759
conv2d_2,-0.026923269
conv2d_2,-0.020729845
conv2d_2,-0.00870307
conv2d_2,0.01870202
conv2d_2,-0.06104348
conv2d_2,0.07662782
conv2d_2,-0.07849554
conv2d_2,-0.20171241
conv2d_2,0.07529103
conv2d_2,-0.020921037
conv2d_2,-0.087653674
conv2d_2,0.013931602
conv2d_2,-0.075722255
conv2d_2,-0.09611183
conv2d_2,-0.034720603
conv2d_2,-0.12316614
conv2d_2,-0.07505975
conv2d_2,-0.08397567
conv2d_2,-0.0060052346
conv2d_2,-0.0446186
conv2d_2,-0.060780324
conv2d_2,-0.053794183
conv2d_2,-0.123612694
conv2d_2,-0.10723226
conv2d_2,-0.068948194
conv2d_2,0.02320152
conv2d_2,-0.057302624
conv2d_2,-0.06604141
conv2d_2,0.02570585
conv2d_2,-0.17427562
conv2d_2,0.02976928
conv2d_2,-0.04657341
conv2d_2,-0.0024055417
conv2d_2,-0.027498927
conv2d_2,-0.063697204
conv2d_2,0.026608981
conv2d_2,-0.14206953
conv2d_2,0.042984724
conv2d_2,-0.08642629
conv2d_2,-0.015354952
conv2d_2,-0.09622063
conv2d_2,0.07927985
conv2d_2,0.034066066
conv2d_2,0.010390649
conv2d_2,0.017618638
conv2d_2,0.031221516
conv2d_2,-0.05216067
conv2d_2,-0.014257089
conv2d_2,-0.0095765535
conv2d_2,-0.062001493
conv2d_2,0.005158502
conv2d_2,-0.051162843
conv2d_2,-0.03376571
conv2d_2,-0.068158194
conv2d_2,0.011404508
conv2d_2,0.06942384
conv2d_2,-0.061869387
conv2d_2,0.044653516
conv2d_2,0.032003187
conv2d_2,-0.07079186
conv2d_2,-0.0791085
conv2d_2,0.028924217
conv2d_2,0.0808847
conv2d_2,0.052506365
conv2d_2,-0.061791856
conv2d_2,0.023621842
conv2d_2,0.07721046
conv2d_2,-0.022224674
conv2d_2,0.022495572
conv2d_2,-0.05302886
conv2d_2,0.041894168
conv2d_2,-0.074523725
conv2d_2,0.06100286
conv2d_2,-0.058158875
conv2d_2,-0.07333847
conv2d_2,-0.08080651
conv2d_2,0.0027134006
conv2d_2,0.041717064
conv2d_2,0.08172909
conv2d_2,0.07669279
conv2d_2,-0.012656555
conv2d_2,0.018208286
conv2d_2,0.12407715
conv2d_2,0.056059748
conv2d_2,-0.017850442
conv2d_2,-0.048922747
conv2d_2,0.033966944
conv2d_2,0.052511204
conv2d_2,0.08684674
conv2d_2,0.01306675
conv2d_2,-0.07668353
conv2d_2,-0.038001645
conv2d_2,-0.03904051
conv2d_2,0.01526321
conv2d_2,-0.03012398
conv2d_2,0.037827894
conv2d_2,-0.029701384
conv2d_2,0.054415777
conv2d_2,0.031442165
conv2d_2,-0.06180388
conv2d_2,0.062378157
conv2d_2,-0.0017549713
conv2d_2,0.032809444
conv2d_2,0.024423989
conv2d_2,0.050238367
conv2d_2,-0.09076591
conv2d_2,-0.09397891
conv2d_2,-0.072109
conv2d_2,0.048119962
conv2d_2,-0.080599174
conv2d_2,-0.107174136
conv2d_2,-0.032778583
conv2d_2,0.037164878
conv2d_2,-0.023730025
conv2d_2,0.060998775
conv2d_2,-0.018556135
conv2d_2,-0.073036775
conv2d_2,0.024697052
conv2d_2,0.09104646
conv2d_2,-0.010593078
conv2d_2,-0.017589692
conv2d_2,0.16162144
conv2d_2,-0.028818157
conv2d_2,-0.026752898
conv2d_2,-0.09534859
conv2d_2,-0.006199058
conv2d_2,-0.096623436
conv2d_2,0.07109173
conv2d_2,-0.113377325
conv2d_2,0.019509621
conv2d_2,-0.07345528
conv2d_2,0.06886084
conv2d_2,-0.033394434
conv2d_2,-0.07269733
conv2d_2,0.05989073
conv2d_2,-0.051638592
conv2d_2,0.14085165
conv2d_2,-0.11726121
conv2d_2,0.06665856
conv2d_2,0.12630752
conv2d_2,0.03638694
conv2d_2,-0.09291143
conv2d_2,0.03257221
conv2d_2,-0.050183617
conv2d_2,-0.07325535
conv2d_2,-0.085621476
conv2d_2,-0.10588359
conv2d_2,-0.10936396
conv2d_2,-0.03309302
conv2d_2,-0.16559279
conv2d_2,0.085406184
conv2d_2,-0.065268524
conv2d_2,0.0784871
conv2d_2,-0.06972076
conv2d_2,-0.17729138
conv2d_2,-0.087347806
conv2d_2,0.031520247
conv2d_2,0.08779007
conv2d_2,-0.06346047
conv2d_2,-0.054543752
conv2d_2,0.2300935
conv2d_2,-0.06794885
conv2d_2,0.16625325
conv2d_2,0.028481584
conv2d_2,-0.1374632
conv2d_2,0.06326101
conv2d_2,0.044398233
conv2d_2,-0.037006892
conv2d_2,-0.07601815
conv2d_2,-0.12742142
conv2d_2,0.028928492
conv2d_2,0.14877552
conv2d_2,0.019869594
conv2d_2,0.059838075
conv2d_2,-0.03186195
conv2d_2,0.082569845
conv2d_2,-0.034471676
conv2d_2,0.0023981403
conv2d_2,-0.0052323854
conv2d_2,-0.099082984
conv2d_2,-0.080177344
conv2d_2,0.043584526
conv2d_2,0.050445262
conv2d_2,0.056816433
conv2d_2,0.07934341
conv2d_2,-0.11469622
conv2d_2,0.07725435
conv2d_2,-0.009961678
conv2d_2,-0.0028914318
conv2d_2,-0.012355103
conv2d_2,-0.05827561
conv2d_2,0.02030228
conv2d_2,0.02363029
conv2d_2,0.051460106
conv2d_2,-0.08124375
conv2d_2,-0.055159874
conv2d_2,-0.04342142
conv2d_2,0.14037836
conv2d_2,0.011695381
conv2d_2,-0.0060368045
conv2d_2,-0.03225478
conv2d_2,-0.0046043745
conv2d_2,-0.0086303055
conv2d_2,0.028570239
conv2d_2,-0.08681022
conv2d_2,0.07283488
conv2d_2,0.007054425
conv2d_2,-0.09177229
conv2d_2,-0.014221265
conv2d_2,-0.08709523
conv2d_2,-0.0001889501
conv2d_2,0.030467158
conv2d_2,-0.020393884
conv2d_2,-0.057599943
conv2d_2,-0.034846235
conv2d_2,-0.08433671
conv2d_2,0.033570565
conv2d_2,-0.004077046
conv2d_2,0.0124299945
conv2d_2,-0.05499918
conv2d_2,-0.076573744
conv2d_2,-0.080699004
conv2d_2,0.007889714
conv2d_2,0.016806882
conv2d_2,0.023279998
conv2d_2,0.06408776
conv2d_2,0.081640996
conv2d_2,0.020617679
conv2d_2,0.044826854
conv2d_2,-0.025941359
conv2d_2,0.058551468
conv2d_2,0.06519432
conv2d_2,0.024826657
conv2d_2,-0.05080587
conv2d_2,-0.028012814
conv2d_2,0.00021888115
conv2d_2,-0.01092271
conv2d_2,-0.017062958
conv2d_2,-0.066842645
conv2d_2,0.08578788
conv2d_2,-0.0957624
conv2d_2,0.052652515
conv2d_2,0.00609746
conv2d_2,-0.029468443
conv2d_2,-0.038177125
conv2d_2,0.10631698
conv2d_2,-0.3421464
conv2d_2,-0.03242484
conv2d_2,-0.015038428
conv2d_2,0.029521799
conv2d_2,-0.10880123
conv2d_2,0.10041517
conv2d_2,-0.105576016
conv2d_2,-0.033510156
conv2d_2,-0.057173215
conv2d_2,-0.110678576
conv2d_2,-0.09280276
conv2d_2,-0.0010289613
conv2d_2,-0.04779358
conv2d_2,-0.086765304
conv2d_2,0.029433722
conv2d_2,0.008655018
conv2d_2,0.1404774
conv2d_2,-0.055237304
conv2d_2,0.18928614
conv2d_2,0.0150272995
conv2d_2,-0.026827695
conv2d_2,-0.09366864
conv2d_2,-0.20733635
conv2d_2,-0.0024731508
conv2d_2,-0.08935134
conv2d_2,-0.07912615
conv2d_2,-0.054984502
conv2d_2,-0.12927508
conv2d_2,-0.023784569
conv2d_2,0.04839946
conv2d_2,-0.024710173
conv2d_2,-0.14057885
conv2d_2,0.06261181
conv2d_2,-0.02374169
conv2d_2,-0.046897147
conv2d_2,-0.07162507
conv2d_2,-0.10023569
conv2d_2,0.006160485
conv2d_2,-0.11079117
conv2d_2,-0.09942019
conv2d_2,-0.038952935
conv2d_2,0.027541187
conv2d_2,-0.20075905
conv2d_2,-0.047588434
conv2d_2,0.059448227
conv2d_2,-0.13842967
conv2d_2,0.06213712
conv2d_2,0.052650955
conv2d_2,-0.0010139708
conv2d_2,0.022526804
conv2d_2,-0.17256209
conv2d_2,0.16594133
conv2d_2,-0.102349594
conv2d_2,-0.07917904
conv2d_2,0.09058309
conv2d_2,-0.076963946
conv2d_2,-0.014437353
conv2d_2,-0.06797941
conv2d_2,0.13149858
conv2d_2,0.12123146
conv2d_2,-0.051818904
conv2d_2,-0.15676293
conv2d_2,-0.18804291
conv2d_2,0.13259722
conv2d_2,-0.019783111
conv2d_2,0.012817925
conv2d_2,0.08706207
conv2d_2,-0.19530307
conv2d_2,-0.007940448
conv2d_2,-0.25568387
conv2d_2,-0.15332998
conv2d_2,-0.068756804
conv2d_2,0.054305185
conv2d_2,0.08497365
conv2d_2,-0.0053408514
conv2d_2,0.008844774
conv2d_2,-0.058382537
conv2d_2,-0.07994342
conv2d_2,-0.033312377
conv2d_2,-0.0459113
conv2d_2,-0.052414227
conv2d_2,-0.088406675
conv2d_2,-0.14485896
conv2d_2,0.07472485
conv2d_2,0.07922513
conv2d_2,0.12406091
conv2d_2,0.15063782
conv2d_2,0.0017484702
conv2d_2,0.052726835
conv2d_2,-0.19467619
conv2d_2,0.0034685307
conv2d_2,-0.0877243
conv2d_2,0.013728423
conv2d_2,0.03176382
conv2d_2,0.12564336
conv2d_2,-0.025627093
conv2d_2,-0.01126783
conv2d_2,-0.07118904
conv2d_2,-0.05749346
conv2d_2,-0.09191932
conv2d_2,-0.0130905
conv2d_2,0.060003735
conv2d_2,-0.09130066
conv2d_2,-0.06510557
conv2d_2,0.006929836
conv2d_2,0.012683099
conv2d_2,-0.0006707633
conv2d_2,-0.0018567287
conv2d_2,-0.046269152
conv2d_2,0.12384668
conv2d_2,-0.006190596
conv2d_2,0.11050142
conv2d_2,-0.05350693
conv2d_2,-0.002371591
conv2d_2,-0.0854895
conv2d_2,-0.17701603
conv2d_2,-0.09033058
conv2d_2,0.017418765
conv2d_2,0.023526367
conv2d_2,0.05916045
conv2d_2,-0.07907117
conv2d_2,-0.076256536
conv2d_2,-0.0037294857
conv2d_2,0.04348313
conv2d_2,-0.00072839874
conv2d_2,-0.13921562
conv2d_2,-0.12273155
conv2d_2,-0.015064159
conv2d_2,-0.199103
conv2d_2,0.03340824
conv2d_2,0.08788755
conv2d_2,-0.13687839
conv2d_2,-0.09969401
conv2d_2,0.09013453
conv2d_2,0.033129856
conv2d_2,-0.043189257
conv2d_2,0.06448752
conv2d_2,0.07153702
conv2d_2,0.049302436
conv2d_2,-0.09981392
conv2d_2,-0.05825822
conv2d_2,-0.11255961
conv2d_2,0.046490215
conv2d_2,0.08242292
conv2d_2,-0.063733645
conv2d_2,-0.06602054
conv2d_2,-0.09001068
conv2d_2,-0.11438447
conv2d_2,-0.027056463
conv2d_2,0.12265291
conv2d_2,-0.06574494
conv2d_2,-0.07766913
conv2d_2,0.0159927
conv2d_2,-0.031007135
conv2d_2,0.051531974
conv2d_2,-0.015337643
conv2d_2,-0.019366486
conv2d_2,-0.0052310405
conv2d_2,-0.05161301
conv2d_2,-0.07808372
conv2d_2,-0.049591847
conv2d_2,-0.004731841
conv2d_2,-0.1477688
conv2d_2,-0.07325442
conv2d_2,-0.112318315
conv2d_2,-0.068692096
conv2d_2,-0.015372287
conv2d_2,-0.039429106
conv2d_2,0.01805162
conv2d_2,-0.10684962
conv2d_2,0.0057740696
conv2d_2,-0.03122316
conv2d_2,0.1726018
conv2d_2,-0.12344685
conv2d_2,0.0012860893
conv2d_2,-0.16372432
conv2d_2,0.044329103
conv2d_2,-0.07528448
conv2d_2,0.06940332
conv2d_2,0.053929165
conv2d_2,-0.13956903
conv2d_2,-0.025950992
conv2d_2,0.08684813
conv2d_2,0.035784148
conv2d_2,-0.09593009
conv2d_2,-0.12403351
conv2d_2,-0.062455352
conv2d_2,-0.016702225
conv2d_2,-0.08982286
conv2d_2,-0.052053694
conv2d_2,-0.123222925
conv2d_2,0.059539374
conv2d_2,0.02219565
conv2d_2,0.008692134
conv2d_2,-0.009753385
conv2d_2,-0.053796414
conv2d_2,-0.07959424
conv2d_2,0.023079213
conv2d_2,-0.012047216
conv2d_2,0.07220842
conv2d_2,0.074069895
conv2d_2,-0.08182106
conv2d_2,0.03692913
conv2d_2,0.08592547
conv2d_2,0.022629807
conv2d_2,0.037219964
conv2d_2,-0.0188401
conv2d_2,-0.051831905
conv2d_2,0.0602767
conv2d_2,-0.06893474
conv2d_2,0.038822588
conv2d_2,0.03314992
conv2d_2,0.036661856
conv2d_2,-0.003662626
conv2d_2,-0.002411222
conv2d_2,0.07089361
conv2d_2,0.04634624
conv2d_2,-0.00759447
conv2d_2,0.067195475
conv2d_2,0.0071383235
conv2d_2,0.0009803626
conv2d_2,-0.049837973
conv2d_2,-0.039538417
conv2d_2,-0.04459162
conv2d_2,-0.05425919
conv2d_2,0.059476398
conv2d_2,0.06555631
conv2d_2,-0.0029687183
conv2d_2,-0.011617495
conv2d_2,-0.064704865
conv2d_2,0.033126228
conv2d_2,-0.05278441
conv2d_2,-0.0038682236
conv2d_2,-0.050452292
conv2d_2,-0.059122276
conv2d_2,0.07937203
conv2d_2,-0.026744386
conv2d_2,0.069553345
conv2d_2,-0.050480466
conv2d_2,0.050661307
conv2d_2,0.021220239
conv2d_2,-0.023771822
conv2d_2,0.05985896
conv2d_2,0.0624451
conv2d_2,-0.007888316
conv2d_2,-0.044815246
conv2d_2,0.039960906
conv2d_2,-0.0582706
conv2d_2,-0.006005613
conv2d_2,0.016479015
conv2d_2,0.08699045
conv2d_2,-0.0013417219
conv2d_2,-0.064895906
conv2d_2,0.00015461202
conv2d_2,-0.0880732
conv2d_2,-0.034715928
conv2d_2,-0.12014162
conv2d_2,-0.05990717
conv2d_2,-0.048747897
conv2d_2,0.22289105
conv2d_2,-0.02272006
conv2d_2,-0.10001341
conv2d_2,0.030103143
conv2d_2,0.010323477
conv2d_2,-0.0684805
conv2d_2,-0.008850334
conv2d_2,0.047203347
conv2d_2,0.07163581
conv2d_2,-0.027223717
conv2d_2,-0.092006035
conv2d_2,-0.08836526
conv2d_2,0.20393093
conv2d_2,0.07643909
conv2d_2,-0.36881962
conv2d_2,-0.03870945
conv2d_2,0.059315715
conv2d_2,-0.002660115
conv2d_2,0.1044275
conv2d_2,0.007590082
conv2d_2,0.022959178
conv2d_2,-0.0982057
conv2d_2,0.027634056
conv2d_2,0.04685111
conv2d_2,-0.14765349
conv2d_2,0.054373488
conv2d_2,-0.060125887
conv2d_2,-0.05850908
conv2d_2,-0.087967515
conv2d_2,-0.11404222
conv2d_2,0.03424616
conv2d_2,-0.0045416136
conv2d_2,0.15738079
conv2d_2,-0.07733428
conv2d_2,-0.14500684
conv2d_2,-0.0027757105
conv2d_2,0.060817022
conv2d_2,0.019070879
conv2d_2,-0.038809907
conv2d_2,0.1569686
conv2d_2,0.025528168
conv2d_2,0.14020102
conv2d_2,-0.06812672
conv2d_2,-0.074416205
conv2d_2,0.036127083
conv2d_2,-0.03490646
conv2d_2,-0.0289521
conv2d_2,0.0013080835
conv2d_2,0.062040225
conv2d_2,-0.14793074
conv2d_2,0.08015494
conv2d_2,0.159202
conv2d_2,-0.009307846
conv2d_2,-0.026502572
conv2d_2,-0.11375527
conv2d_2,-0.09046588
conv2d_2,-0.0864594
conv2d_2,0.02115883
conv2d_2,-0.027512893
conv2d_2,-0.13392697
conv2d_2,0.025229208
conv2d_2,0.0012270884
conv2d_2,-0.13611734
conv2d_2,-0.026037022
conv2d_2,-0.12305194
conv2d_2,0.0082635395
conv2d_2,-0.03785793
conv2d_2,-0.074829765
conv2d_2,-0.0014341387
conv2d_2,-0.04806758
conv2d_2,-0.06660335
conv2d_2,-0.045430463
conv2d_2,-0.040587228
conv2d_2,0.040078476
conv2d_2,-0.009612486
conv2d_2,-0.010333822
conv2d_2,-0.07417212
conv2d_2,-0.03584584
conv2d_2,-0.046426896
conv2d_2,-0.040888783
conv2d_2,0.004484436
conv2d_2,-0.16565661
conv2d_2,0.08272375
conv2d_2,-0.0352258
conv2d_2,-0.05179836
conv2d_2,-0.0064507835
conv2d_2,-0.31805986
conv2d_2,0.067588046
conv2d_2,-0.022361575
conv2d_2,-0.10594689
conv2d_2,-0.27583796
conv2d_2,0.0025262395
conv2d_2,0.03777569
conv2d_2,-0.087108016
conv2d_2,-0.05675552
conv2d_2,-0.2071012
conv2d_2,-0.18487525
conv2d_2,-0.021870896
conv2d_2,-0.03010561
conv2d_2,-0.08255173
conv2d_2,-0.09052746
conv2d_2,0.051169477
conv2d_2,-0.028358057
conv2d_2,-0.12358477
conv2d_2,0.012790825
conv2d_2,-0.046775397
conv2d_2,0.0035892176
conv2d_2,0.07178165
conv2d_2,0.013875541
conv2d_2,0.05834323
conv2d_2,0.03831015
conv2d_2,0.06599654
conv2d_2,-0.13317089
conv2d_2,-0.084969334
conv2d_2,-0.04051558
conv2d_2,0.011451996
conv2d_2,-0.07231258
conv2d_2,0.02434471
conv2d_2,0.0048611662
conv2d_2,-0.13151948
conv2d_2,-0.020784553
conv2d_2,-0.056941226
conv2d_2,0.045339525
conv2d_2,-0.04633023
conv2d_2,0.0713372
conv2d_2,-0.0916055
conv2d_2,-0.12221887
conv2d_2,-0.1757767
conv2d_2,-0.1647859
conv2d_2,0.056920584
conv2d_2,-0.20863715
conv2d_2,-0.0187573
conv2d_2,-0.079632804
conv2d_2,0.05091724
conv2d_2,-0.04941106
conv2d_2,-0.01730985
conv2d_2,-0.0043935524
conv2d_2,-0.08428781
conv2d_2,-0.054703247
conv2d_2,-0.04608539
conv2d_2,-0.0069983983
conv2d_2,-0.122562274
conv2d_2,-0.04955757
conv2d_2,0.05982502
conv2d_2,-0.11137989
conv2d_2,-0.042723503
conv2d_2,-0.18145934
conv2d_2,-0.2586183
conv2d_2,-0.032538548
conv2d_2,-0.06464165
conv2d_2,0.1860634
conv2d_2,0.014973191
conv2d_2,0.022839256
conv2d_2,-0.069908656
conv2d_2,0.08692138
conv2d_2,-0.009820045
conv2d_2,-0.1978415
conv2d_2,-0.14025596
conv2d_2,-0.051992614
conv2d_2,0.18955274
conv2d_2,-0.0416251
conv2d_2,-0.045108393
conv2d_2,0.074701175
conv2d_2,-0.07608518
conv2d_2,-0.04878163
conv2d_2,0.03432435
conv2d_2,-0.0046965573
conv2d_2,-0.03717996
conv2d_2,-0.014542631
conv2d_2,-0.07295429
conv2d_2,-0.08917839
conv2d_2,-0.056252353
conv2d_2,0.0038324064
conv2d_2,-0.13166016
conv2d_2,-0.021589931
conv2d_2,-0.10984764
conv2d_2,-0.033711016
conv2d_2,0.0127685685
conv2d_2,-0.26026353
conv2d_2,-0.13158436
conv2d_2,-0.11464745
conv2d_2,0.051046375
conv2d_2,-0.11996949
conv2d_2,-0.027786925
conv2d_2,0.27180496
conv2d_2,0.048465427
conv2d_2,0.0824158
conv2d_2,-0.050663974
conv2d_2,-0.19945367
conv2d_2,-0.033395912
conv2d_2,0.01052672
conv2d_2,0.032545157
conv2d_2,0.007223276
conv2d_2,-0.022881106
conv2d_2,0.012422836
conv2d_2,-0.042437542
conv2d_2,0.0039481586
conv2d_2,0.056553766
conv2d_2,-0.076266035
conv2d_2,0.06853001
conv2d_2,-0.019273838
conv2d_2,0.038733076
conv2d_2,-0.0019269406
conv2d_2,-0.06635962
conv2d_2,0.06258615
conv2d_2,-0.07249742
conv2d_2,0.0410414
conv2d_2,-0.08279693
conv2d_2,-0.07468962
conv2d_2,-0.042880878
conv2d_2,0.09183069
conv2d_2,0.058694694
conv2d_2,-0.01766588
conv2d_2,-0.07956926
conv2d_2,-0.0611017
conv2d_2,-0.016601013
conv2d_2,-0.08437879
conv2d_2,0.029890707
conv2d_2,-0.11245346
conv2d_2,0.09002037
conv2d_2,-0.17002948
conv2d_2,-0.07016847
conv2d_2,0.040986195
conv2d_2,0.0140748825
conv2d_2,-0.04660659
conv2d_2,-0.031567484
conv2d_2,-0.1711197
conv2d_2,-0.031092873
conv2d_2,0.08313971
conv2d_2,0.016589312
conv2d_2,-0.037000146
conv2d_2,0.10233539
conv2d_2,0.02038875
conv2d_2,-0.011194274
conv2d_2,0.077787444
conv2d_2,-0.15516002
conv2d_2,-0.109500974
conv2d_2,-0.09096467
conv2d_2,0.03716563
conv2d_2,0.07200329
conv2d_2,-0.08749424
conv2d_2,-0.085286334
conv2d_2,-0.16637374
conv2d_2,0.07395925
conv2d_2,-0.062779546
conv2d_2,-0.2124228
conv2d_2,-0.05310584
conv2d_2,0.063172586
conv2d_2,-0.03621814
conv2d_2,-0.07916717
conv2d_2,0.062844634
conv2d_2,0.014234176
conv2d_2,-0.06307075
conv2d_2,0.049605317
conv2d_2,-0.019800158
conv2d_2,-0.08334117
conv2d_2,-0.05324873
conv2d_2,-0.08299249
conv2d_2,0.065038025
conv2d_2,-0.0057270727
conv2d_2,0.014351411
conv2d_2,-0.0690608
conv2d_2,0.05968135
conv2d_2,0.020574937
conv2d_2,0.009527294
conv2d_2,-0.04948458
conv2d_2,-0.003048234
conv2d_2,0.032871213
conv2d_2,0.0538497
conv2d_2,-0.06982121
conv2d_2,0.032035407
conv2d_2,-0.07755977
conv2d_2,0.010069379
conv2d_2,0.058896456
conv2d_2,-0.0010025918
conv2d_2,0.013513873
conv2d_2,0.008226641
conv2d_2,0.06558279
conv2d_2,-0.03372767
conv2d_2,0.06839591
conv2d_2,0.005839056
conv2d_2,-0.044791855
conv2d_2,-0.011887144
conv2d_2,0.043315854
conv2d_2,-0.007879122
conv2d_2,-0.0021661837
conv2d_2,0.022192392
conv2d_2,0.07365266
conv2d_2,0.006942199
conv2d_2,0.03171663
conv2d_2,0.02515061
conv2d_2,-0.03636834
conv2d_2,0.0037963225
conv2d_2,0.035058696
conv2d_2,-0.08060609
conv2d_2,-0.06775671
conv2d_2,-0.04352692
conv2d_2,-0.07434393
conv2d_2,-0.048444267
conv2d_2,0.03152517
conv2d_2,-0.06591709
conv2d_2,-0.023708146
conv2d_2,-0.059355587
conv2d_2,0.05234925
conv2d_2,-0.018958107
conv2d_2,-0.17839898
conv2d_2,0.054109912
conv2d_2,0.070148945
conv2d_2,0.055617247
conv2d_2,-0.020600665
conv2d_2,0.045829445
conv2d_2,-0.011968817
conv2d_2,-0.09365372
conv2d_2,0.06935128
conv2d_2,-0.05376982
conv2d_2,0.037340876
conv2d_2,-0.11084083
conv2d_2,0.036498014
conv2d_2,-0.08774463
conv2d_2,0.02199232
conv2d_2,-0.17287238
conv2d_2,0.034607943
conv2d_2,-0.18013161
conv2d_2,-0.1018368
conv2d_2,-0.07192617
conv2d_2,-0.028641531
conv2d_2,-0.081020646
conv2d_2,-0.07930686
conv2d_2,0.00026238454
conv2d_2,-0.036255177
conv2d_2,0.036029816
conv2d_2,-0.046807755
conv2d_2,0.0797157
conv2d_2,0.077618904
conv2d_2,0.15019855
conv2d_2,-0.075460374
conv2d_2,0.020810384
conv2d_2,-0.08440196
conv2d_2,0.10370599
conv2d_2,-0.09197648
conv2d_2,-0.06990141
conv2d_2,-0.063106515
conv2d_2,0.15539736
conv2d_2,-0.15491964
conv2d_2,0.0725849
conv2d_2,-0.06527536
conv2d_2,0.014044071
conv2d_2,-0.12355454
conv2d_2,-0.08705494
conv2d_2,0.21392763
conv2d_2,-0.032969724
conv2d_2,-0.0649955
conv2d_2,0.023808148
conv2d_2,-0.053359926
conv2d_2,0.0037612165
conv2d_2,-0.02853128
conv2d_2,0.11448397
conv2d_2,-0.05163394
conv2d_2,0.01479076
conv2d_2,0.21998234
conv2d_2,0.081121385
conv2d_2,0.14775702
conv2d_2,0.04259087
conv2d_2,0.01202436
conv2d_2,0.09583578
conv2d_2,0.0045802845
conv2d_2,-0.086638585
conv2d_2,-0.076179326
conv2d_2,-0.15427501
conv2d_2,0.11969589
conv2d_2,-0.09880421
conv2d_2,0.051275514
conv2d_2,0.006676909
conv2d_2,-0.028127102
conv2d_2,-0.21048795
conv2d_2,-0.02076401
conv2d_2,0.07408774
conv2d_2,0.003499993
conv2d_2,0.0326316
conv2d_2,0.06812622
conv2d_2,-0.08151605
conv2d_2,-0.045357995
conv2d_2,-0.036016308
conv2d_2,-0.067532144
conv2d_2,0.035914306
conv2d_2,-0.009230889
conv2d_2,-0.026253976
conv2d_2,-0.09054787
conv2d_2,0.0152960755
